order_id,order_date,customer_id,customer_name,customer_segment,country,city,product_id,category,product_name,quantity,unit_price,discount,payment_method,shipping_mode,order_status,rating,total_amount,profit,marketing_channel
ORD0000002929,2023-02-04 13:53:00,CUST208373,Omar Diallo,Small Business,Ghana,Accra,PROD10799,Sports,Training Gloves,8,397.12,0.10,Credit Card,Pickup Point,Returned,2,2859.26,629.04,Marketplace
ORD0000002930,2023-02-04 14:10:00,CUST208410,Lina Adeyemi,Home Office,Egypt,Cairo,PROD10830,Groceries,Rice Bag,3,398.09,0.00,Credit Card,Same Day,Processing,1,1194.27,214.97,Referral
ORD0000002931,2023-02-04 14:27:00,CUST208447,Noah Mansour,Corporate,Tunisia,Tunis,PROD10861,Books,Business Analytics,7,399.06,0.15,Credit Card,Express,Shipped,5,2374.41,332.42,Email
ORD0000002932,2023-02-04 14:44:00,CUST208484,Maya Mensah,Consumer,Morocco,Casablanca,PROD10892,Fashion,Cotton Shirt,2,400.03,0.05,Credit Card,Standard,Delivered,4,760.06,76.01,Social Media
ORD0000002933,2023-02-04 15:01:00,CUST208521,Adam Ndiaye,Small Business,Ghana,Accra,PROD10923,Health,Water Bottle,6,401.00,0.20,Credit Card,Pickup Point,Delivered,3,1924.80,558.19,Paid Search
ORD0000002934,2023-02-04 15:18:00,CUST208558,Sara Toure,Home Office,Egypt,Cairo,PROD10954,Furniture,Bookcase,1,401.97,0.10,Credit Card,Same Day,Delivered,2,361.77,90.44,Organic Search
ORD0000002935,2023-02-04 15:35:00,CUST208595,Youssef Okafor,Corporate,Tunisia,Tunis,PROD10985,Office Supplies,Desk Organizer,5,402.94,0.00,Credit Card,Express,Returned,1,2014.70,423.09,Marketplace
ORD0000002936,2023-02-04 15:52:00,CUST208632,Nora Traore,Consumer,Morocco,Casablanca,PROD11016,Electronics,Bluetooth Speaker,9,403.91,0.15,Credit Card,Standard,Processing,5,3089.91,525.28,Referral
ORD0000002937,2023-02-04 16:09:00,CUST208669,Karim Ali,Small Business,Ghana,Accra,PROD11047,Sports,Training Gloves,4,404.88,0.05,Credit Card,Pickup Point,Shipped,4,1538.54,200.01,Email
ORD0000002938,2023-02-04 16:26:00,CUST208706,Hana Hassan,Home Office,Egypt,Cairo,PROD11078,Groceries,Rice Bag,8,405.85,0.20,Credit Card,Same Day,Delivered,3,2597.44,233.77,Social Media
ORD0000002939,2023-02-04 16:43:00,CUST208743,Elias Abdi,Corporate,Tunisia,Tunis,PROD11109,Books,Business Analytics,3,406.82,0.10,Credit Card,Express,Delivered,2,1098.41,307.55,Paid Search
ORD0000002940,2023-02-04 17:00:00,CUST208780,Leila Bennani,Consumer,Morocco,Casablanca,PROD11140,Fashion,Cotton Shirt,7,407.79,0.00,Credit Card,Standard,Delivered,1,2854.53,685.09,Organic Search
ORD0000002941,2023-02-04 17:17:00,CUST208817,Ilyas Kone,Small Business,Ghana,Accra,PROD11171,Health,Water Bottle,2,408.76,0.15,Credit Card,Pickup Point,Returned,5,694.89,138.98,Marketplace
ORD0000002942,2023-02-04 17:34:00,CUST208854,Mariam Khalil,Home Office,Egypt,Cairo,PROD11202,Furniture,Bookcase,6,409.73,0.05,Credit Card,Same Day,Processing,4,2335.46,373.67,Referral
ORD0000002943,2023-02-04 17:51:00,CUST208891,Rayan Diallo,Corporate,Tunisia,Tunis,PROD11233,Office Supplies,Desk Organizer,1,410.70,0.20,Credit Card,Express,Shipped,3,328.56,39.43,Email
ORD0000002944,2023-02-04 18:08:00,CUST208928,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD11264,Electronics,Bluetooth Speaker,5,411.67,0.10,Credit Card,Standard,Delivered,2,1852.51,148.20,Social Media
ORD0000002945,2023-02-04 18:25:00,CUST208965,Omar Mansour,Small Business,Ghana,Accra,PROD11295,Sports,Training Gloves,9,412.64,0.00,Credit Card,Pickup Point,Delivered,1,3713.76,1002.72,Paid Search
ORD0000002946,2023-02-04 18:42:00,CUST209002,Lina Mensah,Home Office,Egypt,Cairo,PROD11326,Groceries,Rice Bag,4,413.61,0.15,Credit Card,Same Day,Delivered,5,1406.27,323.44,Organic Search
ORD0000002947,2023-02-04 18:59:00,CUST209039,Noah Ndiaye,Corporate,Tunisia,Tunis,PROD11357,Books,Business Analytics,8,414.58,0.05,Credit Card,Express,Returned,4,3150.81,598.65,Marketplace
ORD0000002948,2023-02-04 19:16:00,CUST209076,Maya Toure,Consumer,Morocco,Casablanca,PROD11388,Fashion,Cotton Shirt,3,415.55,0.20,Credit Card,Standard,Processing,3,997.32,149.60,Referral
ORD0000002949,2023-02-04 19:33:00,CUST209113,Adam Okafor,Small Business,Ghana,Accra,PROD11419,Health,Water Bottle,7,416.52,0.10,Credit Card,Pickup Point,Shipped,2,2624.08,288.65,Email
ORD0000002950,2023-02-04 19:50:00,CUST209150,Sara Traore,Home Office,Egypt,Cairo,PROD11450,Furniture,Bookcase,2,417.49,0.00,Credit Card,Same Day,Delivered,1,834.98,250.49,Social Media
ORD0000002951,2023-02-04 20:07:00,CUST209187,Youssef Ali,Corporate,Tunisia,Tunis,PROD11481,Office Supplies,Desk Organizer,6,418.46,0.15,Credit Card,Express,Delivered,5,2134.15,554.88,Paid Search
ORD0000002952,2023-02-04 20:24:00,CUST209224,Nora Hassan,Consumer,Morocco,Casablanca,PROD11512,Electronics,Bluetooth Speaker,1,419.43,0.05,Credit Card,Standard,Delivered,4,398.46,87.66,Organic Search
ORD0000002953,2023-02-04 20:41:00,CUST209261,Karim Abdi,Small Business,Ghana,Accra,PROD11543,Sports,Training Gloves,5,420.40,0.20,Credit Card,Pickup Point,Returned,3,1681.60,302.69,Marketplace
ORD0000002954,2023-02-04 20:58:00,CUST209298,Hana Bennani,Home Office,Egypt,Cairo,PROD11574,Groceries,Rice Bag,9,421.37,0.10,Credit Card,Same Day,Processing,2,3413.10,477.83,Referral
ORD0000002955,2023-02-04 21:15:00,CUST209335,Elias Kone,Corporate,Tunisia,Tunis,PROD11605,Books,Business Analytics,4,422.34,0.00,Credit Card,Express,Shipped,1,1689.36,168.94,Email
ORD0000002956,2023-02-04 21:32:00,CUST209372,Leila Khalil,Consumer,Morocco,Casablanca,PROD11636,Fashion,Cotton Shirt,8,423.31,0.15,Credit Card,Standard,Delivered,5,2878.51,834.77,Social Media
ORD0000002957,2023-02-04 21:49:00,CUST209409,Ilyas Diallo,Small Business,Ghana,Accra,PROD11667,Health,Water Bottle,3,424.28,0.05,Credit Card,Pickup Point,Delivered,4,1209.20,302.30,Paid Search
ORD0000002958,2023-02-04 22:06:00,CUST209446,Mariam Adeyemi,Home Office,Egypt,Cairo,PROD11698,Furniture,Bookcase,7,425.25,0.20,Credit Card,Same Day,Delivered,3,2381.40,500.09,Organic Search
ORD0000002959,2023-02-04 22:23:00,CUST209483,Rayan Mansour,Corporate,Tunisia,Tunis,PROD11729,Office Supplies,Desk Organizer,2,426.22,0.10,Credit Card,Express,Returned,2,767.20,130.42,Marketplace
ORD0000002960,2023-02-04 22:40:00,CUST209520,Amina Mensah,Consumer,Morocco,Casablanca,PROD11760,Electronics,Bluetooth Speaker,6,427.19,0.00,Credit Card,Standard,Processing,1,2563.14,333.21,Referral
ORD0000002961,2023-02-04 22:57:00,CUST209557,Omar Ndiaye,Small Business,Ghana,Accra,PROD11791,Sports,Training Gloves,1,428.16,0.15,Credit Card,Pickup Point,Shipped,5,363.94,32.75,Email
ORD0000002962,2023-02-04 23:14:00,CUST209594,Lina Toure,Home Office,Egypt,Cairo,PROD11822,Groceries,Rice Bag,5,429.13,0.05,Credit Card,Same Day,Delivered,4,2038.37,570.74,Social Media
ORD0000002963,2023-02-04 23:31:00,CUST209631,Noah Okafor,Corporate,Tunisia,Tunis,PROD11853,Books,Business Analytics,9,430.10,0.20,Credit Card,Express,Delivered,3,3096.72,743.21,Paid Search
ORD0000002964,2023-02-04 23:48:00,CUST209668,Maya Traore,Consumer,Morocco,Casablanca,PROD11884,Fashion,Cotton Shirt,4,431.07,0.10,Credit Card,Standard,Delivered,2,1551.85,310.37,Organic Search
ORD0000002965,2023-02-05 00:05:00,CUST209705,Adam Ali,Small Business,Ghana,Accra,PROD11915,Health,Water Bottle,8,432.04,0.00,Credit Card,Pickup Point,Returned,1,3456.32,553.01,Marketplace
ORD0000002966,2023-02-05 00:22:00,CUST209742,Sara Hassan,Home Office,Egypt,Cairo,PROD11946,Furniture,Bookcase,3,433.01,0.15,Credit Card,Same Day,Processing,5,1104.18,132.50,Referral
ORD0000002967,2023-02-05 00:39:00,CUST209779,Youssef Abdi,Corporate,Tunisia,Tunis,PROD11977,Office Supplies,Desk Organizer,7,433.98,0.05,Credit Card,Express,Shipped,4,2885.97,230.88,Email
ORD0000002968,2023-02-05 00:56:00,CUST209816,Nora Bennani,Consumer,Morocco,Casablanca,PROD12008,Electronics,Bluetooth Speaker,2,434.95,0.20,Credit Card,Standard,Delivered,3,695.92,187.90,Social Media
ORD0000002969,2023-02-05 01:13:00,CUST209853,Karim Kone,Small Business,Ghana,Accra,PROD12039,Sports,Training Gloves,6,435.92,0.10,Credit Card,Pickup Point,Delivered,2,2353.97,541.41,Paid Search
ORD0000002970,2023-02-05 01:30:00,CUST209890,Hana Khalil,Home Office,Egypt,Cairo,PROD12070,Groceries,Rice Bag,1,436.89,0.00,Credit Card,Same Day,Delivered,1,436.89,83.01,Organic Search
ORD0000002971,2023-02-05 01:47:00,CUST209927,Elias Diallo,Corporate,Tunisia,Tunis,PROD12101,Books,Business Analytics,5,437.86,0.15,Credit Card,Express,Returned,5,1860.91,279.14,Marketplace
ORD0000002972,2023-02-05 02:04:00,CUST209964,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD12132,Fashion,Cotton Shirt,9,438.83,0.05,Credit Card,Standard,Processing,4,3752.00,412.72,Referral
ORD0000002973,2023-02-05 02:21:00,CUST210001,Ilyas Mansour,Small Business,Ghana,Accra,PROD12163,Health,Water Bottle,4,439.80,0.20,Credit Card,Pickup Point,Shipped,3,1407.36,422.21,Email
ORD0000002974,2023-02-05 02:38:00,CUST210038,Mariam Mensah,Home Office,Egypt,Cairo,PROD12194,Furniture,Bookcase,8,440.77,0.10,Credit Card,Same Day,Delivered,2,3173.54,825.12,Social Media
ORD0000002975,2023-02-05 02:55:00,CUST210075,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD12225,Office Supplies,Desk Organizer,3,441.74,0.00,Credit Card,Express,Delivered,1,1325.22,291.55,Paid Search
ORD0000002976,2023-02-05 03:12:00,CUST210112,Amina Toure,Consumer,Morocco,Casablanca,PROD12256,Electronics,Bluetooth Speaker,7,442.71,0.15,Credit Card,Standard,Delivered,5,2634.12,474.14,Organic Search
ORD0000002977,2023-02-05 03:29:00,CUST210149,Omar Okafor,Small Business,Ghana,Accra,PROD12287,Sports,Training Gloves,2,443.68,0.05,Credit Card,Pickup Point,Returned,4,842.99,118.02,Marketplace
ORD0000002978,2023-02-05 03:46:00,CUST210186,Lina Traore,Home Office,Egypt,Cairo,PROD12318,Groceries,Rice Bag,6,444.65,0.20,Credit Card,Same Day,Processing,3,2134.32,213.43,Referral
ORD0000002979,2023-02-05 04:03:00,CUST210223,Noah Ali,Corporate,Tunisia,Tunis,PROD12349,Books,Business Analytics,1,445.62,0.10,Credit Card,Express,Shipped,2,401.06,116.31,Email
ORD0000002980,2023-02-05 04:20:00,CUST210260,Maya Hassan,Consumer,Morocco,Casablanca,PROD12380,Fashion,Cotton Shirt,5,446.59,0.00,Credit Card,Standard,Delivered,1,2232.95,558.24,Social Media
ORD0000002981,2023-02-05 04:37:00,CUST210297,Adam Abdi,Small Business,Ghana,Accra,PROD12411,Health,Water Bottle,9,447.56,0.15,Credit Card,Pickup Point,Delivered,5,3423.83,719.00,Paid Search
ORD0000002982,2023-02-05 04:54:00,CUST210334,Sara Bennani,Home Office,Egypt,Cairo,PROD12442,Furniture,Bookcase,4,448.53,0.05,Credit Card,Same Day,Delivered,4,1704.41,289.75,Organic Search
ORD0000002983,2023-02-05 05:11:00,CUST210371,Youssef Kone,Corporate,Tunisia,Tunis,PROD12473,Office Supplies,Desk Organizer,8,449.50,0.20,Credit Card,Express,Returned,3,2876.80,373.98,Marketplace
ORD0000002984,2023-02-05 05:28:00,CUST210408,Nora Khalil,Consumer,Morocco,Casablanca,PROD12504,Electronics,Bluetooth Speaker,3,450.47,0.10,Credit Card,Standard,Processing,2,1216.27,109.46,Referral
ORD0000002985,2023-02-05 05:45:00,CUST210445,Karim Diallo,Small Business,Ghana,Accra,PROD12535,Sports,Training Gloves,7,451.44,0.00,Credit Card,Pickup Point,Shipped,1,3160.08,884.82,Email
ORD0000002986,2023-02-05 06:02:00,CUST210482,Hana Adeyemi,Home Office,Egypt,Cairo,PROD12566,Groceries,Rice Bag,2,452.41,0.15,Credit Card,Same Day,Delivered,5,769.10,184.58,Social Media
ORD0000002987,2023-02-05 06:19:00,CUST210519,Elias Mansour,Corporate,Tunisia,Tunis,PROD12597,Books,Business Analytics,6,453.38,0.05,Credit Card,Express,Delivered,4,2584.27,516.85,Paid Search
ORD0000002988,2023-02-05 06:36:00,CUST210556,Leila Mensah,Consumer,Morocco,Casablanca,PROD12628,Fashion,Cotton Shirt,1,454.35,0.20,Credit Card,Standard,Delivered,3,363.48,58.16,Organic Search
ORD0000002989,2023-02-05 06:53:00,CUST210593,Ilyas Ndiaye,Small Business,Ghana,Accra,PROD12659,Health,Water Bottle,5,455.32,0.10,Credit Card,Pickup Point,Returned,2,2048.94,245.87,Marketplace
ORD0000002990,2023-02-05 07:10:00,CUST210630,Mariam Toure,Home Office,Egypt,Cairo,PROD12690,Furniture,Bookcase,9,456.29,0.00,Credit Card,Same Day,Processing,1,4106.61,328.53,Referral
ORD0000002991,2023-02-05 07:27:00,CUST210667,Rayan Okafor,Corporate,Tunisia,Tunis,PROD12721,Office Supplies,Desk Organizer,4,457.26,0.15,Credit Card,Express,Shipped,5,1554.68,419.76,Email
ORD0000002992,2023-02-05 07:44:00,CUST210704,Amina Traore,Consumer,Morocco,Casablanca,PROD12752,Electronics,Bluetooth Speaker,8,458.23,0.05,Credit Card,Standard,Delivered,4,3482.55,800.99,Social Media
ORD0000002993,2023-02-05 08:01:00,CUST210741,Omar Ali,Small Business,Ghana,Accra,PROD12783,Sports,Training Gloves,3,459.20,0.20,Credit Card,Pickup Point,Delivered,3,1102.08,209.40,Paid Search
ORD0000002994,2023-02-05 08:18:00,CUST210778,Lina Hassan,Home Office,Egypt,Cairo,PROD12814,Groceries,Rice Bag,7,460.17,0.10,Credit Card,Same Day,Delivered,2,2899.07,434.86,Organic Search
ORD0000002995,2023-02-05 08:35:00,CUST210815,Noah Abdi,Corporate,Tunisia,Tunis,PROD12845,Books,Business Analytics,2,461.14,0.00,Credit Card,Express,Returned,1,922.28,101.45,Marketplace
ORD0000002996,2023-02-05 08:52:00,CUST210852,Maya Bennani,Consumer,Morocco,Casablanca,PROD12876,Fashion,Cotton Shirt,6,462.11,0.15,Credit Card,Standard,Processing,5,2356.76,707.03,Referral
ORD0000002997,2023-02-05 09:09:00,CUST210889,Adam Kone,Small Business,Ghana,Accra,PROD12907,Health,Water Bottle,1,463.08,0.05,Credit Card,Pickup Point,Shipped,4,439.93,114.38,Email
ORD0000002998,2023-02-05 09:26:00,CUST210926,Sara Khalil,Home Office,Egypt,Cairo,PROD12938,Furniture,Bookcase,5,464.05,0.20,Credit Card,Same Day,Delivered,3,1856.20,408.36,Social Media
ORD0000002999,2023-02-05 09:43:00,CUST210963,Youssef Diallo,Corporate,Tunisia,Tunis,PROD12969,Office Supplies,Desk Organizer,9,465.02,0.10,Credit Card,Express,Delivered,2,3766.66,678.00,Paid Search
ORD0000003000,2023-02-05 10:00:00,CUST211000,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD13000,Electronics,Bluetooth Speaker,4,465.99,0.00,Credit Card,Standard,Delivered,1,1863.96,260.95,Organic Search
ORD0000003001,2023-02-05 10:17:00,CUST211037,Karim Mansour,Small Business,Ghana,Accra,PROD13031,Sports,Training Gloves,8,466.96,0.15,Credit Card,Pickup Point,Returned,5,3175.33,317.53,Marketplace
ORD0000003002,2023-02-05 10:34:00,CUST211074,Hana Mensah,Home Office,Egypt,Cairo,PROD13062,Groceries,Rice Bag,3,467.93,0.05,Credit Card,Same Day,Processing,4,1333.60,386.74,Referral
ORD0000003003,2023-02-05 10:51:00,CUST211111,Elias Ndiaye,Corporate,Tunisia,Tunis,PROD13093,Books,Business Analytics,7,468.90,0.20,Credit Card,Express,Shipped,3,2625.84,656.46,Email
ORD0000003004,2023-02-05 11:08:00,CUST211148,Leila Toure,Consumer,Morocco,Casablanca,PROD13124,Fashion,Cotton Shirt,2,469.87,0.10,Credit Card,Standard,Delivered,2,845.77,177.61,Social Media
ORD0000003005,2023-02-05 11:25:00,CUST211185,Ilyas Okafor,Small Business,Ghana,Accra,PROD13155,Health,Water Bottle,6,470.84,0.00,Credit Card,Pickup Point,Delivered,1,2825.04,480.26,Paid Search
ORD0000003006,2023-02-05 11:42:00,CUST211222,Mariam Traore,Home Office,Egypt,Cairo,PROD13186,Furniture,Bookcase,1,471.81,0.15,Credit Card,Same Day,Delivered,5,401.04,52.14,Organic Search
ORD0000003007,2023-02-05 11:59:00,CUST211259,Rayan Ali,Corporate,Tunisia,Tunis,PROD13217,Office Supplies,Desk Organizer,5,472.78,0.05,Credit Card,Express,Returned,4,2245.70,202.11,Marketplace
ORD0000003008,2023-02-05 12:16:00,CUST211296,Amina Hassan,Consumer,Morocco,Casablanca,PROD13248,Electronics,Bluetooth Speaker,9,473.75,0.20,Credit Card,Standard,Processing,3,3411.00,955.08,Referral
ORD0000003009,2023-02-05 12:33:00,CUST211333,Omar Abdi,Small Business,Ghana,Accra,PROD13279,Sports,Training Gloves,4,474.72,0.10,Credit Card,Pickup Point,Shipped,2,1708.99,410.16,Email
ORD0000003010,2023-02-05 12:50:00,CUST211370,Lina Bennani,Home Office,Egypt,Cairo,PROD13310,Groceries,Rice Bag,8,475.69,0.00,Credit Card,Same Day,Delivered,1,3805.52,761.10,Social Media
ORD0000003011,2023-02-05 13:07:00,CUST211407,Noah Kone,Corporate,Tunisia,Tunis,PROD13341,Books,Business Analytics,3,476.66,0.15,Credit Card,Express,Delivered,5,1215.48,194.48,Paid Search
ORD0000003012,2023-02-05 13:24:00,CUST211444,Maya Khalil,Consumer,Morocco,Casablanca,PROD13372,Fashion,Cotton Shirt,7,477.63,0.05,Credit Card,Standard,Delivered,4,3176.24,381.15,Organic Search
ORD0000003013,2023-02-05 13:41:00,CUST211481,Adam Diallo,Small Business,Ghana,Accra,PROD13403,Health,Water Bottle,2,478.60,0.20,Credit Card,Pickup Point,Returned,3,765.76,61.26,Marketplace
ORD0000003014,2023-02-05 13:58:00,CUST211518,Sara Adeyemi,Home Office,Egypt,Cairo,PROD13434,Furniture,Bookcase,6,479.57,0.10,Credit Card,Same Day,Processing,2,2589.68,699.21,Referral
ORD0000003015,2023-02-05 14:15:00,CUST211555,Youssef Mansour,Corporate,Tunisia,Tunis,PROD13465,Office Supplies,Desk Organizer,1,480.54,0.00,Credit Card,Express,Shipped,1,480.54,110.52,Email
ORD0000003016,2023-02-05 14:32:00,CUST211592,Nora Mensah,Consumer,Morocco,Casablanca,PROD13496,Electronics,Bluetooth Speaker,5,481.51,0.15,Credit Card,Standard,Delivered,5,2046.42,388.82,Social Media
ORD0000003017,2023-02-05 14:49:00,CUST211629,Karim Ndiaye,Small Business,Ghana,Accra,PROD13527,Sports,Training Gloves,9,482.48,0.05,Credit Card,Pickup Point,Delivered,4,4125.20,618.78,Paid Search
ORD0000003018,2023-02-05 15:06:00,CUST211666,Hana Toure,Home Office,Egypt,Cairo,PROD13558,Groceries,Rice Bag,4,483.45,0.20,Credit Card,Same Day,Delivered,3,1547.04,170.17,Organic Search
ORD0000003019,2023-02-05 15:23:00,CUST211703,Elias Okafor,Corporate,Tunisia,Tunis,PROD13589,Books,Business Analytics,8,484.42,0.10,Credit Card,Express,Returned,2,3487.82,1046.35,Marketplace
ORD0000003020,2023-02-05 15:40:00,CUST211740,Leila Traore,Consumer,Morocco,Casablanca,PROD13620,Fashion,Cotton Shirt,3,485.39,0.00,Credit Card,Standard,Processing,1,1456.17,378.60,Referral
ORD0000003021,2023-02-05 15:57:00,CUST211777,Ilyas Ali,Small Business,Ghana,Accra,PROD13651,Health,Water Bottle,7,486.36,0.15,Credit Card,Pickup Point,Shipped,5,2893.84,636.64,Email
ORD0000003022,2023-02-05 16:14:00,CUST211814,Mariam Hassan,Home Office,Egypt,Cairo,PROD13682,Furniture,Bookcase,2,487.33,0.05,Credit Card,Same Day,Delivered,4,925.93,166.67,Social Media
ORD0000003023,2023-02-05 16:31:00,CUST211851,Rayan Abdi,Corporate,Tunisia,Tunis,PROD13713,Office Supplies,Desk Organizer,6,488.30,0.20,Credit Card,Express,Delivered,3,2343.84,328.14,Paid Search
ORD0000003024,2023-02-05 16:48:00,CUST211888,Amina Bennani,Consumer,Morocco,Casablanca,PROD13744,Electronics,Bluetooth Speaker,1,489.27,0.10,Credit Card,Standard,Delivered,2,440.34,44.03,Organic Search
ORD0000003025,2023-02-05 17:05:00,CUST211925,Omar Kone,Small Business,Ghana,Accra,PROD13775,Sports,Training Gloves,5,490.24,0.00,Credit Card,Pickup Point,Returned,1,2451.20,710.85,Marketplace
ORD0000003026,2023-02-05 17:22:00,CUST211962,Lina Khalil,Home Office,Egypt,Cairo,PROD13806,Groceries,Rice Bag,9,491.21,0.15,Credit Card,Same Day,Processing,5,3757.76,939.44,Referral
ORD0000003027,2023-02-05 17:39:00,CUST211999,Noah Diallo,Corporate,Tunisia,Tunis,PROD13837,Books,Business Analytics,4,492.18,0.05,Credit Card,Express,Shipped,4,1870.28,392.76,Email
ORD0000003028,2023-02-05 17:56:00,CUST212036,Maya Adeyemi,Consumer,Morocco,Casablanca,PROD13868,Fashion,Cotton Shirt,8,493.15,0.20,Credit Card,Standard,Delivered,3,3156.16,536.55,Social Media
ORD0000003029,2023-02-05 18:13:00,CUST212073,Adam Mansour,Small Business,Ghana,Accra,PROD13899,Health,Water Bottle,3,494.12,0.10,Credit Card,Pickup Point,Delivered,2,1334.12,173.44,Paid Search
ORD0000003030,2023-02-05 18:30:00,CUST212110,Sara Mensah,Home Office,Egypt,Cairo,PROD13930,Furniture,Bookcase,7,495.09,0.00,Credit Card,Same Day,Delivered,1,3465.63,311.91,Organic Search
ORD0000003031,2023-02-05 18:47:00,CUST212147,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD13961,Office Supplies,Desk Organizer,2,6.06,0.15,Credit Card,Express,Returned,5,10.30,2.88,Marketplace
ORD0000003032,2023-02-05 19:04:00,CUST212184,Nora Toure,Consumer,Morocco,Casablanca,PROD13992,Electronics,Bluetooth Speaker,6,7.03,0.05,Credit Card,Standard,Processing,4,40.07,9.62,Referral
ORD0000003033,2023-02-05 19:21:00,CUST212221,Karim Okafor,Small Business,Ghana,Accra,PROD14023,Sports,Training Gloves,1,8.00,0.20,Credit Card,Pickup Point,Shipped,3,6.40,1.28,Email
ORD0000003034,2023-02-05 19:38:00,CUST212258,Hana Traore,Home Office,Egypt,Cairo,PROD14054,Groceries,Rice Bag,5,8.97,0.10,Credit Card,Same Day,Delivered,2,40.37,6.46,Social Media
ORD0000003035,2023-02-05 19:55:00,CUST212295,Elias Ali,Corporate,Tunisia,Tunis,PROD14085,Books,Business Analytics,9,9.94,0.00,Credit Card,Express,Delivered,1,89.46,10.74,Paid Search
ORD0000003036,2023-02-05 20:12:00,CUST212332,Leila Hassan,Consumer,Morocco,Casablanca,PROD14116,Fashion,Cotton Shirt,4,10.91,0.15,Credit Card,Standard,Delivered,5,37.09,2.97,Organic Search
ORD0000003037,2023-02-05 20:29:00,CUST212369,Ilyas Abdi,Small Business,Ghana,Accra,PROD14147,Health,Water Bottle,8,11.88,0.05,Credit Card,Pickup Point,Returned,4,90.29,24.38,Marketplace
ORD0000003038,2023-02-05 20:46:00,CUST212406,Mariam Bennani,Home Office,Egypt,Cairo,PROD14178,Furniture,Bookcase,3,12.85,0.20,Credit Card,Same Day,Processing,3,30.84,7.09,Referral
ORD0000003039,2023-02-05 21:03:00,CUST212443,Rayan Kone,Corporate,Tunisia,Tunis,PROD14209,Office Supplies,Desk Organizer,7,13.82,0.10,Credit Card,Express,Shipped,2,87.07,16.54,Email
ORD0000003040,2023-02-05 21:20:00,CUST212480,Amina Khalil,Consumer,Morocco,Casablanca,PROD14240,Electronics,Bluetooth Speaker,2,14.79,0.00,Credit Card,Standard,Delivered,1,29.58,4.44,Social Media
